当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
0.981000	-0.035254	-0.008727	0.000000	1.434332	0.000381	-0.002919	0.001010	0.000000	0.000000	0.001018	0.081015
0.990000	-0.035635	-0.008727	0.000000	-1.990353	0.000715	-0.002730	0.001011	0.000000	0.000000	0.001019	0.104808
1.000000	-0.036015	-0.014960	1.000000	0.583327	-0.000099	-0.008809	0.000001	0.000000	0.000000	0.000009	-0.077414
1.011000	-0.036420	-0.003491	1.000000	0.889196	-0.000157	0.006398	0.000000	0.000000	0.000000	0.000008	0.012102
1.021000	-0.036751	-0.003491	0.000000	-0.713496	0.000192	0.004577	0.001010	0.000000	0.000000	0.001018	-0.058980
1.030000	-0.037058	-0.008727	1.000000	1.583176	-0.000172	-0.000527	0.000000	0.000000	0.000000	0.000008	0.083522
1.040000	-0.037327	-0.008727	0.000000	-1.800142	0.000161	-0.000254	0.001010	0.000000	0.000000	0.001018	0.102430
1.051000	-0.037597	0.000000	1.000000	-0.837030	-0.000146	0.008538	0.000000	0.000000	0.000000	0.000008	-0.001105
1.061000	-0.037843	-0.008727	1.000000	0.671344	-0.000072	-0.002799	0.000000	0.000000	0.000000	0.000008	0.144244
1.070000	-0.038063	-0.008727	0.000000	1.508542	0.000201	-0.002136	0.001010	0.000000	0.000000	0.001017	0.095017
1.080000	-0.038260	0.000000	1.000000	-0.409270	0.000023	0.006538	0.000000	0.000000	0.000000	0.000008	0.035520
1.091000	-0.038481	-0.004987	1.000000	1.048006	0.000045	-0.000322	0.000000	0.000000	0.000000	0.000007	0.021670
1.101000	-0.038689	-0.004987	0.000000	0.212930	0.000292	-0.000338	0.001010	0.000000	0.000000	0.001017	0.076399
1.110000	-0.038898	-0.008727	1.000000	0.675344	0.000143	-0.004133	0.000000	0.000000	0.000000	0.000007	-0.180533
1.120000	-0.039106	-0.008727	0.000000	-0.902322	0.000362	-0.003013	0.001010	0.000000	0.000000	0.001017	-0.053732
1.131000	-0.039364	0.000000	1.000000	0.450884	0.000174	0.005843	0.000000	0.000000	0.000000	0.000008	0.064818
1.141000	-0.039597	0.000000	0.000000	-0.455895	0.000366	0.004331	0.001010	0.000000	0.000000	0.001017	-0.090902
