当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.309000	-0.046159	0.000000	0.000000	1.460258	0.001186	0.003714	0.001011	0.000000	0.000000	0.001019	-0.001587
1.319000	-0.046748	-0.008727	1.000000	-2.395868	-0.000037	-0.004624	0.000001	0.000000	0.000000	0.000009	0.018865
1.330000	-0.047411	0.000000	1.000000	0.330553	-0.000052	0.006411	0.000000	0.000000	0.000000	0.000008	0.193453
1.339000	-0.048024	0.000000	0.000000	-1.544063	0.000583	0.004752	0.001010	0.000000	0.000000	0.001018	0.156564
1.349000	-0.048662	0.000000	0.000000	0.249414	0.001183	0.005043	0.001010	0.000000	0.000000	0.001018	-0.080941
1.359000	-0.049300	-0.004987	1.000000	-0.026434	-0.000095	0.000371	0.000001	0.000000	0.000000	0.000008	0.112974
1.370000	-0.049987	-0.004987	0.000000	-0.021011	0.000562	0.000569	0.001010	0.000000	0.000000	0.001018	0.167770
1.380000	-0.050600	0.000000	1.000000	1.276896	-0.000146	0.005850	0.000001	0.000000	0.000000	0.000008	-0.053647
1.389000	-0.051177	0.000000	0.000000	-2.045111	0.000551	0.004196	0.001010	0.000000	0.000000	0.001018	0.075581
1.399000	-0.051729	0.000000	0.000000	0.127219	0.001183	0.004435	0.001011	0.000000	0.000000	0.001018	0.044308
1.410000	-0.052330	-0.004987	1.000000	-0.438034	0.000091	-0.000284	0.000001	0.000000	0.000000	0.000009	-0.112658
1.420000	-0.052906	-0.004987	0.000000	0.388939	0.000691	0.000156	0.001010	0.000000	0.000000	0.001018	-0.058893
1.429000	-0.053507	-0.008727	1.000000	0.128887	0.000171	-0.003195	0.000001	0.000000	0.000000	0.000008	0.051988
1.439000	-0.054157	0.000000	1.000000	0.160207	0.000065	0.007024	0.000000	0.000000	0.000000	0.000008	-0.051107
1.449000	-0.054820	0.000000	0.000000	0.273153	0.000674	0.005430	0.001010	0.000000	0.000000	0.001018	0.102718
1.460000	-0.055507	-0.008727	1.000000	0.719178	-0.000049	-0.002967	0.000000	0.000000	0.000000	0.000008	0.045032
1.469000	-0.056145	0.000000	1.000000	0.844362	-0.000048	0.006973	0.000000	0.000000	0.000000	0.000007	0.149856
1.479000	-0.056733	0.000000	0.000000	0.413229	0.000584	0.005513	0.001010	0.000000	0.000000	0.001017	-0.110240
1.489000	-0.057322	0.000000	0.000000	-1.283689	0.001218	0.005800	0.001010	0.000000	0.000000	0.001018	-0.113032
1.500000	-0.057985	0.000000	0.000000	1.444666	0.001865	0.006149	0.001011	0.000000	0.000000	0.001018	-0.118835
1.509000	-0.058573	0.000000	0.000000	0.549696	0.002522	0.006546	0.001011	0.000000	0.000000	0.001019	0.054166
1.519000	-0.059236	-0.008727	1.000000	2.363674	0.000076	-0.001782	0.000001	0.000000	0.000000	0.000009	0.056454
1.529000	-0.059910	-0.008727	0.000000	0.055920	0.000648	-0.000681	0.001011	0.000000	0.000000	0.001018	0.004162
1.540000	-0.060634	0.000000	1.000000	0.363487	-0.000143	0.008464	0.000001	0.000000	0.000000	0.000008	-0.099178
1.549000	-0.061272	-0.004987	1.000000	-1.481866	-0.000067	0.000837	0.000000	0.000000	0.000000	0.000008	-0.058711
1.559000	-0.061861	-0.004987	0.000000	-0.117584	0.000620	0.000897	0.001010	0.000000	0.000000	0.001018	-0.070662
1.569000	-0.062450	-0.008727	1.000000	-1.742252	0.000113	-0.002490	0.000000	0.000000	0.000000	0.000008	0.064637
1.580000	-0.063112	0.000000	1.000000	-1.506508	0.000054	0.007363	0.000000	0.000000	0.000000	0.000007	0.026377
1.589000	-0.063750	0.000000	0.000000	-0.684536	0.000691	0.005813	0.001010	0.000000	0.000000	0.001017	-0.033166
1.599000	-0.064412	0.000000	0.000000	-0.325577	0.001357	0.006139	0.001010	0.000000	0.000000	0.001018	0.027455
1.609000	-0.065099	0.000000	0.000000	0.917790	0.002023	0.006491	0.001011	0.000000	0.000000	0.001018	-0.068729
1.620000	-0.065847	-0.004987	1.000000	0.168071	-0.000039	0.001886	0.000001	0.000000	0.000000	0.000008	0.022934
1.630000	-0.066510	-0.008727	1.000000	0.671534	-0.000002	-0.002110	0.000000	0.000000	0.000000	0.000008	0.142089
1.639000	-0.067160	-0.008727	0.000000	0.963474	0.000657	-0.001113	0.001010	0.000000	0.000000	0.001018	-0.037516
1.649000	-0.067773	0.000000	1.000000	0.499129	0.000050	0.008019	0.000000	0.000000	0.000000	0.000008	-0.037273
1.660000	-0.068473	0.000000	0.000000	-0.749904	0.000698	0.006026	0.001010	0.000000	0.000000	0.001018	-0.081012
1.670000	-0.069135	0.000000	0.000000	0.327351	0.001386	0.006358	0.001010	0.000000	0.000000	0.001018	0.002863
1.679000	-0.069822	-0.004987	1.000000	-2.590028	0.000027	0.001741	0.000001	0.000000	0.000000	0.000008	0.087306
1.689000	-0.070521	-0.004987	0.000000	-0.247010	0.000698	0.001536	0.001010	0.000000	0.000000	0.001018	-0.041509
1.699000	-0.071196	-0.004987	0.000000	-0.260326	0.001392	0.001920	0.001011	0.000000	0.000000	0.001018	0.038141
1.710000	-0.071919	-0.011636	1.000000	0.630180	-0.000017	-0.004327	0.000001	0.000000	0.000000	0.000009	-0.024860
1.719000	-0.072570	0.000000	1.000000	-1.313775	0.000019	0.009334	0.000000	0.000000	0.000000	0.000008	-0.198185
1.729000	-0.073207	0.000000	0.000000	1.217902	0.000713	0.006998	0.001010	0.000000	0.000000	0.001018	0.012185
1.739000	-0.073870	-0.004987	1.000000	-0.849497	0.000115	0.002412	0.000000	0.000000	0.000000	0.000008	0.160689
1.750000	-0.074643	-0.004987	0.000000	0.609496	0.000748	0.002072	0.001010	0.000000	0.000000	0.001018	0.003429
