当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.860000	0.023613	0.011636	0.000000	-0.235693	0.000290	0.002953	0.001011	0.000000	0.000000	0.001019	0.005957	0.014691
0.870000	0.023589	0.008727	0.000000	-0.313035	0.000378	0.003193	0.001011	0.000000	0.000000	0.001020	0.005957	0.014691
0.881000	0.023564	0.008727	0.000000	0.032995	0.000477	0.003437	0.001011	0.000000	0.000000	0.001021	0.005957	0.014691
0.891000	0.023515	0.008727	0.000000	-0.301214	0.000584	0.003680	0.001011	0.000000	0.000000	0.001022	0.005957	0.014691
0.900000	0.023442	0.005818	1.000000	1.099553	0.000517	-0.001895	0.000001	0.000000	0.000000	0.000012	-0.009957	-0.001173
0.910000	0.023319	0.010472	1.000000	-0.782656	0.000045	0.004123	0.000001	0.000000	0.000000	0.000009	0.008115	0.000798
0.921000	0.023172	0.010472	0.000000	-0.292310	0.000104	0.002723	0.001010	0.000000	0.000000	0.001018	0.008115	0.000798
0.931000	0.023025	0.019947	1.000000	-1.087448	-0.000098	0.012404	0.000000	0.000000	0.000000	0.000009	-0.013768	0.010178
0.941000	0.022877	0.004987	1.000000	2.460843	-0.000053	-0.006874	0.000000	0.000000	0.000000	0.000008	-0.003561	-0.015050
0.950000	0.022706	0.004987	0.000000	1.029571	0.000142	-0.004712	0.001010	0.000000	0.000000	0.001018	-0.003561	-0.015050
0.960000	0.022509	0.010472	1.000000	0.004948	-0.000028	0.001018	0.000000	0.000000	0.000000	0.000008	0.004002	-0.010568
0.971000	0.022264	0.013963	1.000000	0.469107	-0.000039	0.004474	0.000000	0.000000	0.000000	0.000007	0.005541	0.002162
0.981000	0.022019	0.013963	0.000000	-1.052472	0.000231	0.003584	0.001010	0.000000	0.000000	0.001017	0.005541	0.002162
0.990000	0.021761	0.010472	1.000000	0.036597	0.000010	0.000362	0.000000	0.000000	0.000000	0.000008	-0.005569	-0.000031
1.000000	0.021467	0.010472	0.000000	-0.789203	0.000312	0.000582	0.001010	0.000000	0.000000	0.001017	-0.005569	-0.000031
1.011000	0.021123	0.017453	1.000000	-0.134907	0.000002	0.007913	0.000000	0.000000	0.000000	0.000008	0.002454	-0.008787
1.021000	0.020767	0.019947	0.000000	0.590958	0.000367	0.006060	0.001010	0.000000	0.000000	0.001017	0.002454	-0.008787
1.030000	0.020399	0.019947	0.000000	-0.314457	0.000767	0.006371	0.001011	0.000000	0.000000	0.001018	0.002454	-0.008787
1.040000	0.019995	0.019947	0.000000	-0.734708	0.001197	0.006738	0.001011	0.000000	0.000000	0.001018	0.002454	-0.008787
1.051000	0.019492	0.014544	1.000000	-1.319658	0.000021	0.004242	0.000001	0.000000	0.000000	0.000009	0.007249	-0.003953
1.061000	0.018977	0.014544	0.000000	1.633532	0.000499	0.003140	0.001010	0.000000	0.000000	0.001018	0.007249	-0.003953
