当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.250000	-0.006158	0.004987	0.000000	1.508542	-0.000148	0.001603	0.001010	0.000000	0.000000	0.001018	0.144244	0.067134
1.260000	-0.005949	0.005818	0.000000	0.355199	-0.000353	0.001455	0.001011	0.000000	0.000000	0.001018	0.144244	0.067134
1.270000	-0.005753	0.000000	1.000000	1.048006	0.000119	-0.003646	0.000001	0.000000	0.000000	0.000009	-0.040927	0.021670
1.279000	-0.005581	0.000000	0.000000	0.763992	-0.000142	-0.002368	0.001010	0.000000	0.000000	0.001018	-0.040927	0.021670
1.289000	-0.005422	0.010472	1.000000	0.675344	-0.000009	0.008098	0.000001	0.000000	0.000000	0.000008	0.021293	-0.180533
1.300000	-0.005238	0.004987	1.000000	0.648179	0.000009	-0.000196	0.000000	0.000000	0.000000	0.000008	-0.053732	-0.090232
1.310000	-0.005091	0.004987	0.000000	0.450884	-0.000144	-0.000250	0.001010	0.000000	0.000000	0.001018	-0.053732	-0.090232
1.320000	-0.004956	0.004987	0.000000	-0.909016	-0.000272	-0.000310	0.001010	0.000000	0.000000	0.001018	-0.053732	-0.090232
1.329000	-0.004833	0.000000	1.000000	1.094465	0.000022	-0.005316	0.000001	0.000000	0.000000	0.000008	-0.045589	0.048218
1.340000	-0.004723	0.000000	0.000000	1.851609	-0.000101	-0.003538	0.001010	0.000000	0.000000	0.001018	-0.045589	0.048218
1.350000	-0.004649	0.000000	0.000000	-2.124808	-0.000212	-0.003423	0.001011	0.000000	0.000000	0.001018	-0.045589	0.048218
1.360000	-0.004563	0.000000	0.000000	-0.744944	-0.000322	-0.003315	0.001011	0.000000	0.000000	0.001019	-0.045589	0.048218
1.369000	-0.004502	0.010472	1.000000	0.114420	-0.000101	0.007261	0.000001	0.000000	0.000000	0.000009	-0.164712	-0.326894
1.380000	-0.004416	0.004987	1.000000	1.118192	-0.000026	-0.001073	0.000000	0.000000	0.000000	0.000008	-0.088908	-0.045295
1.390000	-0.004355	0.004987	0.000000	-0.874437	-0.000066	-0.000743	0.001010	0.000000	0.000000	0.001018	-0.088908	-0.045295
1.400000	-0.004293	0.000000	1.000000	-0.133597	0.000024	-0.005687	0.000000	0.000000	0.000000	0.000008	0.063436	0.038234
1.409000	-0.004257	0.010472	1.000000	0.128463	0.000017	0.006672	0.000000	0.000000	0.000000	0.000008	0.029667	0.148917
1.420000	-0.004232	0.010472	0.000000	0.118047	-0.000007	0.005003	0.001010	0.000000	0.000000	0.001017	0.029667	0.148917
1.430000	-0.004220	0.010472	0.000000	0.491100	-0.000010	0.005089	0.001010	0.000000	0.000000	0.001018	0.029667	0.148917
1.440000	-0.004232	0.004987	1.000000	-0.969737	0.000026	-0.000286	0.000001	0.000000	0.000000	0.000008	0.113630	-0.131368
1.449000	-0.004220	0.004987	0.000000	0.012394	0.000033	-0.000052	0.001010	0.000000	0.000000	0.001018	0.113630	-0.131368
1.460000	-0.004232	0.000000	1.000000	0.811396	0.000063	-0.004877	0.000001	0.000000	0.000000	0.000008	-0.096914	-0.074470
1.470000	-0.004232	0.000000	0.000000	0.098849	0.000053	-0.003159	0.001010	0.000000	0.000000	0.001018	-0.096914	-0.074470
1.480000	-0.004232	0.000000	0.000000	0.328383	0.000068	-0.002912	0.001011	0.000000	0.000000	0.001018	-0.096914	-0.074470
1.489000	-0.004232	0.000000	0.000000	-0.777512	0.000079	-0.002686	0.001011	0.000000	0.000000	0.001019	-0.096914	-0.074470
1.500000	-0.004232	0.000000	0.000000	-0.146748	0.000085	-0.002479	0.001011	0.000000	0.000000	0.001019	-0.096914	-0.074470
1.510000	-0.004232	0.000000	0.000000	-2.377073	0.000088	-0.002289	0.001011	0.000000	0.000000	0.001020	-0.096914	-0.074470
