当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.900000	-0.008170	-0.008727	0.000000	0.572714	-0.000373	-0.003121	0.001011	0.000000	0.000000	0.001019	0.000976	-0.006041
0.910000	-0.008121	-0.008727	0.000000	-1.097909	-0.000496	-0.003265	0.001011	0.000000	0.000000	0.001019	0.000976	-0.006041
0.920000	-0.008059	-0.008727	0.000000	-0.492424	-0.000630	-0.003428	0.001011	0.000000	0.000000	0.001020	0.000976	-0.006041
0.930000	-0.007961	-0.008727	0.000000	0.306920	-0.000776	-0.003605	0.001011	0.000000	0.000000	0.001021	0.000976	-0.006041
0.940000	-0.007826	-0.014960	1.000000	-1.249219	-0.000562	-0.010025	0.000001	0.000000	0.000000	0.000012	-0.001623	0.003849
0.950000	-0.007654	0.000000	1.000000	0.426740	-0.000101	0.010248	0.000001	0.000000	0.000000	0.000009	-0.009559	-0.006586
0.960000	-0.007470	0.000000	0.000000	0.829119	-0.000219	0.006139	0.001010	0.000000	0.000000	0.001018	-0.009559	-0.006586
0.970000	-0.007274	0.000000	0.000000	0.515378	-0.000397	0.005859	0.001011	0.000000	0.000000	0.001019	-0.009559	-0.006586
0.980000	-0.007041	0.000000	0.000000	0.595662	-0.000584	0.005566	0.001011	0.000000	0.000000	0.001019	-0.009559	-0.006586
0.989000	-0.006796	0.000000	0.000000	1.469069	-0.000778	0.005264	0.001011	0.000000	0.000000	0.001020	-0.009559	-0.006586
1.000000	-0.006526	-0.008727	1.000000	0.342453	0.000152	-0.003772	0.000001	0.000000	0.000000	0.000010	-0.004329	-0.006225
1.010000	-0.006268	-0.008727	0.000000	0.394327	-0.000180	-0.002242	0.001011	0.000000	0.000000	0.001019	-0.004329	-0.006225
1.020000	-0.005986	0.000000	1.000000	0.032995	0.000108	0.006259	0.000001	0.000000	0.000000	0.000009	-0.002357	-0.003130
1.030000	-0.005704	-0.008727	1.000000	-0.117269	0.000081	-0.005269	0.000000	0.000000	0.000000	0.000008	-0.003012	-0.009957
1.040000	-0.005361	-0.008727	0.000000	1.099553	-0.000219	-0.003930	0.001010	0.000000	0.000000	0.001018	-0.003012	-0.009957
1.050000	-0.005066	0.000000	1.000000	-0.782656	0.000144	0.004511	0.000000	0.000000	0.000000	0.000008	0.008115	0.000798
1.060000	-0.004735	0.000000	0.000000	-0.292310	-0.000197	0.002788	0.001010	0.000000	0.000000	0.001018	0.008115	0.000798
1.070000	-0.004404	0.000000	0.000000	-1.376824	-0.000472	0.002423	0.001010	0.000000	0.000000	0.001018	0.008115	0.000798
1.080000	-0.004023	0.000000	0.000000	1.017795	-0.000741	0.002079	0.001011	0.000000	0.000000	0.001019	0.008115	0.000798
1.090000	-0.003680	0.000000	0.000000	-1.087448	-0.001006	0.001754	0.001011	0.000000	0.000000	0.001019	0.008115	0.000798
1.100000	-0.003349	0.000000	0.000000	-0.356110	-0.001266	0.001448	0.001011	0.000000	0.000000	0.001020	0.008115	0.000798
1.110000	-0.003018	0.000000	0.000000	-1.505035	-0.001521	0.001159	0.001011	0.000000	0.000000	0.001020	0.008115	0.000798
1.120000	-0.002686	0.000000	0.000000	2.460843	-0.001771	0.000888	0.001011	0.000000	0.000000	0.001021	0.008115	0.000798
1.130000	-0.002380	0.000000	0.000000	1.029571	-0.002016	0.000633	0.001011	0.000000	0.000000	0.001022	0.008115	0.000798
1.140000	-0.002098	0.000000	0.000000	0.400182	-0.002255	0.000393	0.001012	0.000000	0.000000	0.001023	0.008115	0.000798
1.150000	-0.001803	0.000000	1.000000	0.554055	0.000774	0.000169	0.000002	0.000000	0.000000	0.000014	-0.010568	0.000049
1.160000	-0.001497	0.004987	1.000000	-1.052472	0.000118	0.004834	0.000001	0.000000	0.000000	0.000010	0.002162	0.004691
1.170000	-0.001214	0.000000	1.000000	0.036597	0.000058	-0.002459	0.000000	0.000000	0.000000	0.000008	-0.005569	-0.000031
1.180000	-0.000932	0.000000	0.000000	-0.789203	-0.000238	-0.001899	0.001010	0.000000	0.000000	0.001018	-0.005569	-0.000031
1.190000	-0.000675	0.000000	0.000000	0.245435	-0.000502	-0.002100	0.001010	0.000000	0.000000	0.001018	-0.005569	-0.000031
1.200000	-0.000393	0.000000	0.000000	-0.878695	-0.000756	-0.002276	0.001011	0.000000	0.000000	0.001019	-0.005569	-0.000031
1.210000	-0.000135	0.000000	0.000000	-0.134907	-0.001002	-0.002431	0.001011	0.000000	0.000000	0.001019	-0.005569	-0.000031
1.220000	0.000110	0.000000	0.000000	0.590958	-0.001238	-0.002565	0.001011	0.000000	0.000000	0.001020	-0.005569	-0.000031
1.230000	0.000356	0.000000	0.000000	-0.314457	-0.001467	-0.002680	0.001011	0.000000	0.000000	0.001021	-0.005569	-0.000031
1.239000	0.000601	0.000000	0.000000	-0.734708	-0.001688	-0.002777	0.001011	0.000000	0.000000	0.001021	-0.005569	-0.000031
1.250000	0.000846	0.004987	1.000000	-1.319658	0.000159	0.002129	0.000001	0.000000	0.000000	0.000012	0.007249	-0.003953
1.260000	0.001067	0.000000	1.000000	-2.401054	0.000042	-0.004150	0.000001	0.000000	0.000000	0.000009	0.016335	0.013284
1.270000	0.001288	0.000000	0.000000	-1.669607	-0.000193	-0.002591	0.001010	0.000000	0.000000	0.001018	0.016335	0.013284
1.280000	0.001497	0.004987	1.000000	0.266924	0.000023	0.002368	0.000000	0.000000	0.000000	0.000009	0.012323	0.016971
1.290000	0.001717	0.004987	0.000000	0.247362	-0.000194	0.001475	0.001010	0.000000	0.000000	0.001018	0.012323	0.016971
1.300000	0.001901	0.005818	0.000000	0.810149	-0.000392	0.001402	0.001011	0.000000	0.000000	0.001018	0.012323	0.016971
1.310000	0.002085	0.000000	1.000000	-1.990353	0.000006	-0.003645	0.000001	0.000000	0.000000	0.000009	0.014343	0.010481
